Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,,,Month,Year
17-Sep-20,New Mexico,Las Cruces,1700 block of Bellamah Dr,0,0,0,0,0,,,9,2020
16-Sep-20,New Mexico,Socorro,Maxine Rd,0,0,0,0,0,,,9,2020
14-Sep-20,New Mexico,Las Cruces,2120 Summit Ct,0,0,0,0,2,,,9,2020
12-Sep-20,New Mexico,Laguna,I-40,0,1,0,0,1,,,9,2020
12-Sep-20,New Mexico,Meadow Lake,N/A,1,0,0,0,0,,,9,2020
12-Sep-20,New Mexico,Albuquerque,820 Louisiana Blvd SE,0,0,0,0,1,,,9,2020
11-Sep-20,New Mexico,Clovis,1100 block of Hickory St,0,1,0,0,2,,,9,2020
11-Sep-20,New Mexico,Portales,500 block of New York Dr,1,0,0,0,2,,,9,2020
10-Sep-20,New Mexico,Albuquerque,Carlisle Blvd NE and I-40,0,0,0,0,2,,,9,2020
8-Sep-20,New Mexico,Las Vegas (Romeroville),I-25,0,0,0,0,1,,,9,2020
8-Sep-20,New Mexico,Roswell,500 block of S Hemlock Ave,0,0,0,0,0,,,9,2020
7-Sep-20,New Mexico,Roswell,1600 block of W College Blvd,0,2,0,0,0,,,9,2020
7-Sep-20,New Mexico,Albuquerque,Herrera Rd NW,2,0,0,0,0,,,9,2020
7-Sep-20,New Mexico,Albuquerque,Herrera Rd NW,0,0,0,0,0,,,9,2020
7-Sep-20,New Mexico,Roswell,1000 block of E Bland St,0,0,0,0,0,,,9,2020
4-Sep-20,New Mexico,Roswell,300 block of E 6th St,0,1,0,0,0,,,9,2020
4-Sep-20,New Mexico,Tucumcari,1011 S Jackson St,1,0,0,0,1,,,9,2020
4-Sep-20,New Mexico,Las Vegas,400 block of Grand Ave,1,0,0,0,1,,,9,2020
3-Sep-20,New Mexico,Hobbs,200 block of W Marland Blvd,0,1,0,0,1,,,9,2020
3-Sep-20,New Mexico,Tucumcari,1700 block of S 4th St,0,1,0,0,0,,,9,2020
3-Sep-20,New Mexico,Albuquerque,N/A,0,0,0,0,1,,,9,2020
1-Sep-20,New Mexico,Roswell,500 block of S Kansas Ave,2,0,0,0,1,,,9,2020
1-Sep-20,New Mexico,Albuquerque,200 block of Charleston NE,1,0,0,0,0,,,9,2020
31-Aug-20,New Mexico,Aztec,Rd 3100 and Rd 3177,0,0,1,0,0,,,8,2020
30-Aug-20,New Mexico,Farmington,Browning Pkwy and US-64,0,0,0,0,1,,,8,2020
29-Aug-20,New Mexico,Raton,400 S 2nd St,0,1,0,0,1,,,8,2020
28-Aug-20,New Mexico,Albuquerque,2120 Broadway Blvd SE,1,0,0,0,0,,,8,2020
28-Aug-20,New Mexico,Las Cruces (Tortugas),N/A,0,0,0,0,1,,,8,2020
28-Aug-20,New Mexico,Las Cruces,NM-28,0,0,0,0,1,,,8,2020
26-Aug-20,New Mexico,Kirtland,Rd 6474,0,0,0,0,1,,,8,2020
26-Aug-20,New Mexico,Petaca,N/A,0,0,0,0,0,,,8,2020
25-Aug-20,New Mexico,Silver City,1874 US-180,0,0,0,0,0,,,8,2020
24-Aug-20,New Mexico,Las Cruces,Fox Run Rd,0,0,0,0,1,,,8,2020
24-Aug-20,New Mexico,Albuquerque,Louisiana Blvd NE and Alameda Blvd NE,0,0,1,0,0,,,8,2020
24-Aug-20,New Mexico,Farmington,531 E Broadway Ave,0,1,0,0,1,,,8,2020
23-Aug-20,New Mexico,Las Vegas,300 block of Santa Fe St,0,1,0,0,0,,,8,2020
23-Aug-20,New Mexico,Las Cruces,1900 N Solano Dr,1,0,0,0,1,,,8,2020
23-Aug-20,New Mexico,Bayard,Empire St,0,1,0,0,1,,,8,2020
21-Aug-20,New Mexico,Albuquerque,1300 block of Pennsylvania St NE,0,0,0,0,0,,,8,2020
21-Aug-20,New Mexico,Albuquerque,Buena Ventura Rd NE and Shirley St NE,1,0,0,0,0,,,8,2020
20-Aug-20,New Mexico,Farmington,Airport Dr and W Main St,1,0,0,0,1,,,8,2020
20-Aug-20,New Mexico,Las Cruces,N/A,0,0,0,0,2,,,8,2020
20-Aug-20,New Mexico,Alamogordo,600 block of Mercury Ave,1,1,0,0,1,,,8,2020
19-Aug-20,New Mexico,Albuquerque,200 block of 57th St NW,1,1,0,0,1,,,8,2020
19-Aug-20,New Mexico,Artesia,Illinois Camp Rd and Co Rd 206,0,1,1,0,0,,,8,2020
18-Aug-20,New Mexico,Albuquerque,5200 block of Hanover Rd NW,1,0,0,0,1,,,8,2020
17-Aug-20,New Mexico,Taos,Montoya Rd,0,0,1,0,0,,,8,2020
17-Aug-20,New Mexico,Roswell,111 E Deming St,0,0,0,0,0,,,8,2020
15-Aug-20,New Mexico,Cerrillos (Madrid),NM-14,0,1,0,0,1,,,8,2020
15-Aug-20,New Mexico,Las Cruces,518 N Telshor Blvd,0,0,0,0,0,,,8,2020
14-Aug-20,New Mexico,Albuquerque,7817 Central Ave NE,1,0,0,0,0,,,8,2020
14-Aug-20,New Mexico,Eunice,NM-176 and Coyote Hill Rd,1,0,0,0,1,,,8,2020
14-Aug-20,New Mexico,Albuquerque,N/A,1,0,0,0,0,,,8,2020
13-Aug-20,New Mexico,Lovington,N 11th St and W Gore Ave,1,0,0,0,1,,,8,2020
13-Aug-20,New Mexico,Clovis,500 block of Axtell St,0,1,0,0,1,,,8,2020
12-Aug-20,New Mexico,Roswell,1700 block of W Alameda St,0,0,0,0,1,,,8,2020
11-Aug-20,New Mexico,Albuquerque,2700 block of Garfield Ave SE,0,0,1,0,0,,,8,2020
10-Aug-20,New Mexico,Albuquerque,4800 Sooner Trl NW,0,0,1,0,0,,,8,2020
8-Aug-20,New Mexico,Artesia,604 N 26th St,0,1,0,0,0,,,8,2020
8-Aug-20,New Mexico,Albuquerque,Chico Rd NE and Jane St NE,1,0,0,0,2,,,8,2020
8-Aug-20,New Mexico,Mora (Ledoux),NM-94,1,0,0,0,0,,,8,2020
8-Aug-20,New Mexico,Santa Fe,1801 Espinacitas St,0,1,0,0,0,,,8,2020
7-Aug-20,New Mexico,Silver City,103 S Bullard St,0,0,0,0,0,,,8,2020
6-Aug-20,New Mexico,Santa Fe,W Palace Ave and Lincoln Ave,0,1,0,0,1,,,8,2020
6-Aug-20,New Mexico,Rio Rancho,1702 Southern Blvd SE,0,0,0,0,0,,,8,2020
6-Aug-20,New Mexico,Las Cruces,E Farney Ln and W Park Dr,1,0,0,0,1,,,8,2020
4-Aug-20,New Mexico,Roswell,Bland St and Grand St,0,0,0,0,1,,,8,2020
4-Aug-20,New Mexico,Las Cruces,900 block of Branson Ave,1,0,0,0,0,,,8,2020
4-Aug-20,New Mexico,Albuquerque,1100 block of Dakota St SE,0,0,0,0,0,,,8,2020
4-Aug-20,New Mexico,Albuquerque,1012 Juan Tabo Blvd NE,0,1,0,0,0,,,8,2020
4-Aug-20,New Mexico,Santa Fe,N/A,0,0,0,0,1,,,8,2020
3-Aug-20,New Mexico,Clovis,NM-467,0,0,0,0,2,,,8,2020
2-Aug-20,New Mexico,Alamogordo,2300 block of Camino Del Rey,0,0,0,0,0,,,8,2020
1-Aug-20,New Mexico,Carlsbad,4100 block of S Thomason Rd,0,0,0,1,1,,,8,2020
1-Aug-20,New Mexico,Santa Fe,Don Gaspar Ave and San Francisco St,0,0,0,0,1,,,8,2020
1-Aug-20,New Mexico,Albuquerque,10800 Cibola Loop NW,1,0,0,0,0,,,8,2020
1-Aug-20,New Mexico,Santa Fe,33 Camino Chupadero,1,0,0,0,1,,,8,2020
31-Jul-20,New Mexico,Tres Piedras,N/A,2,0,0,0,2,,,7,2020
31-Jul-20,New Mexico,Mesilla Park,NM-478 and Yucca Rd,0,1,0,0,0,,,7,2020
31-Jul-20,New Mexico,Albuquerque,3513 Los Picaros Rd SE,0,5,0,0,0,,,7,2020
31-Jul-20,New Mexico,Albuquerque,1400 block of Gibson SE,0,1,0,0,1,,,7,2020
31-Jul-20,New Mexico,Flora Vista,N/A,0,1,0,0,1,,,7,2020
30-Jul-20,New Mexico,Deming,1419 S Whittier St,1,0,1,0,0,,,7,2020
30-Jul-20,New Mexico,Albuquerque,3296 Coors Blvd NW,0,1,0,0,0,,,7,2020
30-Jul-20,New Mexico,Las Cruces,2125 S Valley Dr,0,0,0,0,2,,,7,2020
28-Jul-20,New Mexico,Santa Fe,400 block of Los Pinos Rd,0,0,0,0,1,,,7,2020
28-Jul-20,New Mexico,Albuquerque,135 Candelaria Rd NW,0,0,0,0,1,,,7,2020
28-Jul-20,New Mexico,Las Cruces,800 Thorpe Rd,0,0,0,0,1,,,7,2020
25-Jul-20,New Mexico,Las Cruces,Bolack Dr and San Lorenzo Ave,0,0,0,0,1,,,7,2020
25-Jul-20,New Mexico,Las Cruces,1200 block of E University Ave,0,0,0,0,1,,,7,2020
25-Jul-20,New Mexico,Albuquerque,12901 Central Ave,0,0,1,0,2,,,7,2020
25-Jul-20,New Mexico,Nenahnezad,N/A,1,0,0,0,0,,,7,2020
25-Jul-20,New Mexico,Gamerco,Rosita St,0,0,0,0,1,,,7,2020
25-Jul-20,New Mexico,Albuquerque,I-25,0,1,0,0,0,,,7,2020
24-Jul-20,New Mexico,Farmington,905 Walnut Dr,0,0,0,0,1,,,7,2020
23-Jul-20,New Mexico,Las Cruces,200 block of Hope Rd,0,0,0,0,1,,,7,2020
22-Jul-20,New Mexico,Bloomfield,717 Ruth Ln,0,0,0,0,0,,,7,2020
21-Jul-20,New Mexico,Albuquerque,12500 Central Ave SW,1,1,0,0,0,,,7,2020
19-Jul-20,New Mexico,Roswell,3905 S Main St,0,0,0,0,1,,,7,2020
18-Jul-20,New Mexico,Albuquerque,2957 Arenal Rd SW,0,0,0,0,1,,,7,2020
18-Jul-20,New Mexico,Artesia,2100 block of N Oak St,0,1,0,0,0,,,7,2020
15-Jul-20,New Mexico,Santa Fe,6600 Jaguar Dr,1,1,0,0,1,,,7,2020
14-Jul-20,New Mexico,Lovington,Cody Ln and Dakota Rd,1,0,0,0,0,,,7,2020
14-Jul-20,New Mexico,Deming,S Grande Ave,0,0,1,0,0,,,7,2020
13-Jul-20,New Mexico,Taos,NM-518,0,0,0,0,3,,,7,2020
12-Jul-20,New Mexico,Flora Vista,Rd 3461,0,0,0,0,1,,,7,2020
12-Jul-20,New Mexico,Albuquerque,11120 Lomas Blvd NE,1,0,0,0,1,,,7,2020
12-Jul-20,New Mexico,Albuquerque,700 82nd St SW,1,0,0,0,0,,,7,2020
12-Jul-20,New Mexico,Albuquerque,40 Hotel Cir NE,1,0,0,0,1,,,7,2020
12-Jul-20,New Mexico,Albuquerque,901 San Pedro Dr SE,1,0,0,0,1,,,7,2020
10-Jul-20,New Mexico,Las Cruces,3629 Santa Sabina Ave,0,1,0,0,3,,,7,2020
9-Jul-20,New Mexico,Bloomfield,Rd 4990,0,0,0,0,1,,,7,2020
8-Jul-20,New Mexico,Roswell,N/A,1,0,0,0,1,,,7,2020
8-Jul-20,New Mexico,Albuquerque,9930 Lomas Blvd NE,0,1,0,0,1,,,7,2020
8-Jul-20,New Mexico,Rio Rancho,N/A,1,0,0,0,0,,,7,2020
7-Jul-20,New Mexico,Clovis,E 10th St and Ash St,0,0,0,0,1,,,7,2020
7-Jul-20,New Mexico,Roswell,2201 S Sunset Ave,1,0,0,0,2,,,7,2020
6-Jul-20,New Mexico,Las Vegas,NM-518,1,2,0,0,2,,,7,2020
6-Jul-20,New Mexico,Belen,607 Becker Ave,0,0,0,0,0,,,7,2020
2-Jul-20,New Mexico,Santa Fe,I-25,0,0,0,0,0,,,7,2020
30-Jun-20,New Mexico,Albuquerque,431 Virginia St NE,1,0,0,0,1,,,6,2020
29-Jun-20,New Mexico,Las Cruces,790 Avenida de Mesilla,0,1,0,1,1,,,6,2020
29-Jun-20,New Mexico,Albuquerque,10000 block of Tomatillo Ln SE,1,0,0,0,0,,,6,2020
29-Jun-20,New Mexico,Rio Rancho,500 Quantum Rd NE,0,1,0,0,0,,,6,2020
27-Jun-20,New Mexico,Albuquerque,Pennsylvania St SE and Zuni Rd SE,1,0,0,0,2,,,6,2020
25-Jun-20,New Mexico,Roswell,1000 block of Plains Park Dr,0,0,0,0,1,,,6,2020
25-Jun-20,New Mexico,Albuquerque,Iliff Rd NW and 68th St NW,0,0,0,0,1,,,6,2020
25-Jun-20,New Mexico,Albuquerque,1200 Ortiz Dr SE,1,0,0,0,1,,,6,2020
24-Jun-20,New Mexico,Albuquerque,Carlisle Blvd NE and Menaul Blvd NE,1,0,0,0,1,,,6,2020
24-Jun-20,New Mexico,Santa Fe,Cibola Cir,0,1,0,0,1,,,6,2020
24-Jun-20,New Mexico,Las Cruces,855 E University Ave,0,1,0,0,1,,,6,2020
24-Jun-20,New Mexico,Albuquerque,Coors Blvd SW and Gun Club Blvd SW,1,0,0,0,1,,,6,2020
24-Jun-20,New Mexico,Albuquerque,San Mateo Blvd SE and Gibson Blvd SE,1,0,0,1,1,,,6,2020
24-Jun-20,New Mexico,Roswell,200 block of S Atkinson Ave,1,0,0,0,1,,,6,2020
23-Jun-20,New Mexico,Albuquerque,Cromwell Ave SW and Barelas Rd SW,1,0,0,0,0,,,6,2020
23-Jun-20,New Mexico,Farmington,Rd 5485,0,0,0,0,1,,,6,2020
22-Jun-20,New Mexico,Santa Cruz,Carmelitos Dr,0,0,0,0,1,,,6,2020
22-Jun-20,New Mexico,Fruitland,Rd 6675 and Rd 6670,0,0,0,0,0,,,6,2020
22-Jun-20,New Mexico,Santa Fe,345 Camino Del Monte Sol,0,0,0,0,1,,,6,2020
20-Jun-20,New Mexico,Las Cruces,Wingate Rd and Spruce Ave,0,0,0,0,0,,,6,2020
20-Jun-20,New Mexico,Albuquerque,500 Spruce St SE,0,0,0,0,2,,,6,2020
17-Jun-20,New Mexico,Santa Fe,3 Amanda Ln,0,0,0,0,1,,,6,2020
16-Jun-20,New Mexico,Santa Fe,302 W De Vargas St,0,0,0,0,1,,,6,2020
15-Jun-20,New Mexico,Albuquerque,2000 Mountain Rd NW,0,1,0,0,1,,,6,2020
14-Jun-20,New Mexico,Shiprock,N/A,0,0,0,0,1,,,6,2020
11-Jun-20,New Mexico,Clovis,W Grand Ave and Rencher St,0,0,0,0,0,,,6,2020
10-Jun-20,New Mexico,Albuquerque,Central Ave SE and Grove St NE,0,1,0,0,0,,,6,2020
9-Jun-20,New Mexico,Santa Fe,17715C US 84/285,0,0,0,1,1,,,6,2020
8-Jun-20,New Mexico,Roswell,Main St and 2nd St,0,0,0,0,1,,,6,2020
8-Jun-20,New Mexico,Las Cruces,900 block of Tornillo St,0,0,1,0,0,,,6,2020
7-Jun-20,New Mexico,Artesia,N/A,0,1,0,0,0,,,6,2020
7-Jun-20,New Mexico,Santa Fe,725 St Michaels Dr,0,0,0,1,0,,,6,2020
6-Jun-20,New Mexico,Artesia,3204 W Main St,0,1,0,0,0,,,6,2020
6-Jun-20,New Mexico,Albuquerque,7111 Acton Ct NW,1,0,0,0,0,,,6,2020
5-Jun-20,New Mexico,Artesia,9th St and Clayton Ave,0,0,0,0,0,,,6,2020
5-Jun-20,New Mexico,Albuquerque,1100 Coal Ave SE,0,1,0,0,1,,,6,2020
5-Jun-20,New Mexico,Gallup,907 US-66,0,0,0,0,0,,,6,2020
5-Jun-20,New Mexico,Las Cruces,2200 block of Alameda Blvd,0,1,0,0,0,,,6,2020
4-Jun-20,New Mexico,Alamogordo,N/A,0,0,0,0,1,,,6,2020
4-Jun-20,New Mexico,Carlsbad,N/A,0,0,0,0,1,,,6,2020
4-Jun-20,New Mexico,Albuquerque,9800 block of Greenbrier Rd,0,0,0,1,0,,,6,2020
3-Jun-20,New Mexico,Questa,Cabresto Rd,0,0,0,0,1,,,6,2020
2-Jun-20,New Mexico,Aztec,N/A,0,0,0,0,1,,,6,2020
2-Jun-20,New Mexico,Portales,1032 W 2nd St,0,1,0,0,1,,,6,2020
2-Jun-20,New Mexico,Alamogordo,800 Block of San Juan Dr,0,0,0,1,0,,,6,2020
2-Jun-20,New Mexico,Las Cruces,N Valley Dr and W Hadley Ave,0,0,0,0,1,,,6,2020
2-Jun-20,New Mexico,Artesia,14 Crystal Dr,1,0,0,0,1,,,6,2020
1-Jun-20,New Mexico,Roswell,1500 block of S Kansas Ave,0,0,0,0,1,,,6,2020
1-Jun-20,New Mexico,Albuquerque,207 Old Coors Dr SW,0,0,0,0,1,,,6,2020
1-Jun-20,New Mexico,Albuquerque,417 Central Ave,0,0,0,0,0,,,6,2020
31-May-20,New Mexico,Albuquerque,801 Locust Place NE,0,0,0,0,1,,,5,2020
28-May-20,New Mexico,Artesia,400 block of Cleveland Ave,0,1,0,0,0,,,5,2020
28-May-20,New Mexico,Las Cruces,7500 block of Grouse Run Dr,0,2,0,0,2,,,5,2020
28-May-20,New Mexico,Roswell,1200 S Main St,0,0,0,0,1,,,5,2020
28-May-20,New Mexico,Clovis,600 block of Dawn Loop,1,0,0,0,0,,,5,2020
28-May-20,New Mexico,Albuquerque,Central Ave SE and Wisconsin St SE,0,0,0,0,4,,,5,2020
26-May-20,New Mexico,Tecolotito,N/A,0,1,0,0,1,,,5,2020
26-May-20,New Mexico,Carlsbad,2200 block of W Church St,0,0,0,0,1,,,5,2020
24-May-20,New Mexico,Albuquerque,1900 block of Desert Breeze SW,0,1,0,1,2,,,5,2020
24-May-20,New Mexico,Albuquerque,5408 Phoenix Ave NE,0,0,0,0,1,,,5,2020
23-May-20,New Mexico,Albuquerque,NM-165,1,0,0,0,0,,,5,2020
22-May-20,New Mexico,Artesia,1505 W Main St,0,0,0,0,2,,,5,2020
22-May-20,New Mexico,Las Cruces,529 Mulberry Ave,1,0,0,0,1,,,5,2020
22-May-20,New Mexico,Roswell,300 block of E Jefferson St,1,1,0,0,1,,,5,2020
21-May-20,New Mexico,Los Alamos,2000 block of 36th St,0,0,0,0,1,,,5,2020
21-May-20,New Mexico,Albuquerque,401 2nd St NW,0,0,0,0,0,,,5,2020
21-May-20,New Mexico,Roswell,5109 S Lea Ave,0,0,0,0,1,,,5,2020
20-May-20,New Mexico,Roswell,100 block of W Wells St,0,1,0,0,0,,,5,2020
20-May-20,New Mexico,Santa Fe,15-A NP 102 West,0,0,0,0,1,,,5,2020
19-May-20,New Mexico,Chaparral,NM-404,0,0,0,0,1,,,5,2020
18-May-20,New Mexico,Lovington,2620 E Ave D,0,0,0,1,0,,,5,2020
17-May-20,New Mexico,Las Cruces,Hagerty Rd and Monte Vista Ave,1,0,0,0,0,,,5,2020
17-May-20,New Mexico,Las Cruces,5000 block of Las Alturas Dr,0,0,0,0,2,,,5,2020
16-May-20,New Mexico,Albuquerque,5600 Gibson Blvd SE,1,0,1,0,0,,,5,2020
15-May-20,New Mexico,Albuquerque,2600 Graceland Dr NE,1,0,0,0,0,,,5,2020
14-May-20,New Mexico,Albuquerque,820 Louisiana SE,0,5,0,0,1,,,5,2020
12-May-20,New Mexico,Deming,701 W Spruce St,0,0,0,0,2,,,5,2020
11-May-20,New Mexico,Santa Fe,N/A,0,0,0,0,0,,,5,2020
10-May-20,New Mexico,Roswell,2900 block of Alhambra Dr,0,0,0,0,0,,,5,2020
10-May-20,New Mexico,Roswell,2708 N Main St,1,0,0,0,0,,,5,2020
9-May-20,New Mexico,Las Cruces,490 S Esperanza St,1,0,0,0,1,,,5,2020
8-May-20,New Mexico,Santa Fe,3004 Cerrillos Rd,0,0,0,0,1,,,5,2020
8-May-20,New Mexico,Albuquerque,N/A,0,0,0,0,1,,,5,2020
6-May-20,New Mexico,Santa Fe,9 W Gutierrez,0,1,0,0,1,,,5,2020
6-May-20,New Mexico,Las Cruces,2700 block of Dona Ana Rd,0,0,0,0,1,,,5,2020
5-May-20,New Mexico,Albuquerque,1602 Coors Blvd NW,0,1,0,0,0,,,5,2020
4-May-20,New Mexico,Santa Fe,2 Vista Del Monte,0,0,0,0,1,,,5,2020
2-May-20,New Mexico,Albuquerque,400 block of General Somerville St NE,1,0,0,0,1,,,5,2020
1-May-20,New Mexico,Waterflow,Rd 6893,0,1,0,0,1,,,5,2020
30-Apr-20,New Mexico,Bloomfield,900 block of W Maple St,1,0,0,0,3,,,4,2020
29-Apr-20,New Mexico,Tijeras,N/A,0,1,0,0,1,,,4,2020
29-Apr-20,New Mexico,Kirtland,4220 US-64,0,0,0,1,0,,,4,2020
29-Apr-20,New Mexico,Roswell,300 block of E Ballard St,1,0,0,0,1,,,4,2020
27-Apr-20,New Mexico,Clovis,1700 block of E 17th St,0,0,0,0,1,,,4,2020
27-Apr-20,New Mexico,Chaparral,400 block of E El Paseo Dr,0,0,0,1,0,,,4,2020
26-Apr-20,New Mexico,Albuquerque,Central Ave SE and Wyoming Blvd NE,0,0,0,0,0,,,4,2020
26-Apr-20,New Mexico,Tucumcari,500 block of Laughlin Ave,0,0,0,0,1,,,4,2020
24-Apr-20,New Mexico,Roswell,200 block of S Beech St,0,0,0,0,0,,,4,2020
24-Apr-20,New Mexico,Ranchos De Taos,N/A,0,0,0,0,1,,,4,2020
22-Apr-20,New Mexico,Hatch,Railroad Dr,0,0,0,0,1,,,4,2020
22-Apr-20,New Mexico,Albuquerque,Central Ave SW and Unser Blvd,1,1,0,0,1,,,4,2020
20-Apr-20,New Mexico,Malaga,N/A,1,0,0,0,0,,,4,2020
19-Apr-20,New Mexico,Farmington,NM-516,0,0,0,0,1,,,4,2020
18-Apr-20,New Mexico,Silver City,590-598 W State St,1,0,0,0,1,,,4,2020
17-Apr-20,New Mexico,Anthony,200 block of Chert St,0,0,0,0,1,,,4,2020
17-Apr-20,New Mexico,Las Cruces,5400 block of Amapola St,0,0,0,0,0,,,4,2020
17-Apr-20,New Mexico,Las Cruces,900 block of E Madrid Ave,0,1,0,0,1,,,4,2020
13-Apr-20,New Mexico,Albuquerque,9300 block of Volcano Rd NW,1,0,0,0,0,,,4,2020
13-Apr-20,New Mexico,Taos,400 Camino De La Placita,0,0,0,0,1,,,4,2020
13-Apr-20,New Mexico,Roswell,1106 S Virginia Ave,0,0,0,0,1,,,4,2020
13-Apr-20,New Mexico,Albuquerque,600 block of Virginia St NE,0,1,0,0,0,,,4,2020
12-Apr-20,New Mexico,Los Lunas,Tavalopa Rd and Entrada Aragon Rd,0,0,1,1,0,,,4,2020
11-Apr-20,New Mexico,Santa Fe,4851 Paseo del Sol,0,0,0,0,1,,,4,2020
11-Apr-20,New Mexico,Artesia,N/A,0,1,0,0,3,,,4,2020
10-Apr-20,New Mexico,Espanola,N/A,0,0,0,0,1,,,4,2020
7-Apr-20,New Mexico,Las Vegas,N/A,0,0,0,0,1,,,4,2020
7-Apr-20,New Mexico,Albuquerque,3300 block of Delamar Ave NE,0,1,0,0,0,,,4,2020
6-Apr-20,New Mexico,Roswell,1300 block of S Missouri Ave,0,2,0,0,0,,,4,2020
6-Apr-20,New Mexico,Las Cruces,1100 block of Castile Ct,0,0,0,0,1,,,4,2020
6-Apr-20,New Mexico,Albuquerque,9515 Candelaria Rd NE,0,2,0,0,0,,,4,2020
5-Apr-20,New Mexico,Kewa Pueblo,NM-22,0,1,0,1,1,,,4,2020
4-Apr-20,New Mexico,Las Cruces,1500 block of E Missouri Ave,0,1,0,0,0,,,4,2020
4-Apr-20,New Mexico,Kirtland,Co Rd 6100,0,1,0,1,0,,,4,2020
4-Apr-20,New Mexico,Deming,600 block of Santa Monica St,0,1,0,1,1,,,4,2020
2-Apr-20,New Mexico,Albuquerque,Shooting Star St NW,0,1,0,1,1,,,4,2020
2-Apr-20,New Mexico,Bloomfield,N/A,0,0,0,0,1,,,4,2020
1-Apr-20,New Mexico,Clovis,Sparrow Ct,0,0,0,0,0,,,4,2020
1-Apr-20,New Mexico,Santa Fe,2900 block of Rodeo Park Dr E,0,1,0,0,0,,,4,2020
1-Apr-20,New Mexico,Albuquerque,1500 Gold Ave SE,1,0,0,0,2,,,4,2020
1-Apr-20,New Mexico,Carlsbad,US-285,0,0,1,0,2,,,4,2020
31-Mar-20,New Mexico,Santa Fe,725 St Michaels Dr,0,0,0,0,0,,,3,2020
31-Mar-20,New Mexico,Albuquerque,Central Ave SE and Pennsylvania St SE,0,1,0,0,0,,,3,2020
30-Mar-20,New Mexico,Albuquerque,900 block of Edith Blvd SE,0,0,1,0,0,,,3,2020
29-Mar-20,New Mexico,Roswell,N Kansas Ave and W 13th St,0,0,0,0,1,,,3,2020
29-Mar-20,New Mexico,La Plata,CR-1639,1,0,0,0,1,,,3,2020
29-Mar-20,New Mexico,Laguna (Tohajiilee),N/A,1,0,0,0,1,,,3,2020
27-Mar-20,New Mexico,Artesia,2000 block of N Pine,0,0,0,0,1,,,3,2020
26-Mar-20,New Mexico,Albuquerque,3rd St and Central Ave,0,0,0,0,1,,,3,2020
26-Mar-20,New Mexico,Albuquerque,Los Volcanes Rd NW and Coors Blvd NW,0,0,0,0,2,,,3,2020
25-Mar-20,New Mexico,Silver City,NM-90 and N Daniels St,0,1,0,0,1,,,3,2020
25-Mar-20,New Mexico,Farmington,1800 block of Finch Ave,0,0,0,0,1,,,3,2020
22-Mar-20,New Mexico,Tome,1800 block of NM-47,0,0,1,0,1,,,3,2020
22-Mar-20,New Mexico,Hobbs,College St and Grimes St,1,0,0,0,1,,,3,2020
21-Mar-20,New Mexico,Clovis,1400 block of Hickory St,1,0,0,0,0,,,3,2020
21-Mar-20,New Mexico,Carlsbad,727 Carlsbad Caverns Hwy,0,0,1,0,0,,,3,2020
19-Mar-20,New Mexico,Albuquerque,2000 Wyoming Blvd SE,0,0,0,0,1,,,3,2020
19-Mar-20,New Mexico,Albuquerque,300 Rhode Island St NE,1,0,0,0,1,,,3,2020
19-Mar-20,New Mexico,Las Cruces,950 S Walnut St,0,0,0,0,0,,,3,2020
18-Mar-20,New Mexico,Albuquerque,2100 Louisiana Blvd NE,0,0,1,0,0,,,3,2020
18-Mar-20,New Mexico,Clovis,2300 block of Robles St,0,1,0,0,1,,,3,2020
17-Mar-20,New Mexico,Albuquerque,1401 Yale Blvd SE,1,0,0,0,1,,,3,2020
16-Mar-20,New Mexico,Clovis,800 block of N Oak St,0,2,0,0,1,,,3,2020
14-Mar-20,New Mexico,Taos,NM-68,0,0,1,0,0,,,3,2020
14-Mar-20,New Mexico,Albuquerque,620 block of Arno SE,1,3,0,0,6,,,3,2020
13-Mar-20,New Mexico,Las Cruces,Idaho Ave,0,0,0,0,1,,,3,2020
11-Mar-20,New Mexico,Albuquerque,University Blvd and Central Ave SE,0,1,0,0,0,,,3,2020
9-Mar-20,New Mexico,Algodones,I-25,0,0,0,0,1,,,3,2020
7-Mar-20,New Mexico,Albuquerque,1700 block of Rayo Del Sol Dr SW,0,2,0,2,3,,,3,2020
5-Mar-20,New Mexico,Albuquerque,637 Old Coors Dr SW,0,0,0,0,2,,,3,2020
4-Mar-20,New Mexico,Las Cruces,2200 block of Stern Dr,0,0,0,0,2,,,3,2020
3-Mar-20,New Mexico,Albuquerque (Carnuel),NM-333,0,0,0,1,0,,,3,2020
3-Mar-20,New Mexico,Gallup,1650 W Maloney Ave,0,0,0,0,2,,,3,2020
3-Mar-20,New Mexico,Taos,105 Albright St,0,0,0,0,0,,,3,2020
2-Mar-20,New Mexico,Las Cruces,1045 McClure Rd,0,1,0,0,0,,,3,2020
1-Mar-20,New Mexico,Albuquerque,1900 block of Isleta Blvd SW,0,2,0,0,1,,,3,2020
1-Mar-20,New Mexico,Albuquerque,10000 block of 2nd St NW,1,0,0,0,0,,,3,2020
1-Mar-20,New Mexico,Albuquerque,10615 Vista Bella Pl NW,1,0,0,0,0,,,3,2020
1-Mar-20,New Mexico,Jamestown,1 Giant Crossing,0,0,0,1,0,,,3,2020
29-Feb-20,New Mexico,San Ysidro,N/A,1,0,0,0,1,,,2,2020
